date,lat_dd,long_dd,date_lag_4yearplus,lat_lo,lon_lo,P (dbar),salinity (psu),temp (in_situ),DO (umol/L),DO (umol/kg),pH,pCO2 (uatm)
8/31/2003,46.30416667,-124.725,8/31/2007,46.306306,-124.719472,600.5689484,34.1859273,4.75670602,53.50944792,51.95894721,7.57569831,1178.932526
9/1/2003,46.73194444,-124.9302778,9/1/2007,46.738739,-124.930693,656.8301166,34.19184598,4.530070432,56.8639832,55.20064586,7.577827769,1159.663623
9/1/2003,46.71916667,-124.8186111,9/1/2007,46.720721,-124.825083,279.0636313,34.01430074,6.087161354,96.63925639,94.00222677,7.630532691,1056.690174
9/1/2003,46.92416667,-125.0963889,9/1/2007,46.918919,-125.089109,960.3909325,34.34622054,3.565965746,50.60728962,49.04912996,7.571838426,1137.56749
9/1/2003,47.01416667,-124.9827778,9/1/2007,47.009009,-124.983498,345.316525,34.10718536,6.077282342,93.73882337,91.14722349,7.621449619,1073.973768
9/2/2003,47.56361111,-125.4361111,9/2/2007,47.567568,-125.432343,928.0885009,34.31723946,3.613371108,48.15700934,46.6822917,7.564008129,1161.509265
9/2/2003,47.54,-125.1819444,9/2/2007,47.531532,-125.194719,580.3679934,34.18060706,4.90190003,66.14515409,64.23571325,7.583652077,1149.34805
9/2/2003,47.57666667,-125.0622222,9/2/2007,47.585586,-125.062706,276.0304425,34.00817008,5.968357204,98.21538318,95.53577719,7.629200645,1057.65592
9/2/2003,47.64055556,-124.9427778,9/2/2007,47.63964,-124.930693,127.2024175,33.61520334,6.542051248,125.8466312,122.5406019,7.65969352,988.6829949
9/3/2003,47.72861111,-124.8533333,9/3/2007,47.72973,-124.851485,94.48401516,33.58052202,6.525955881,116.0516259,113.0223269,7.628933082,1070.318708
9/3/2003,47.84111111,-125.0133333,9/3/2007,47.837838,-125.009901,120.3181745,33.71834972,6.433198447,112.4280422,109.4677239,7.629920997,1066.576188
9/3/2003,47.83888889,-125.1055556,9/3/2007,47.837838,-125.115512,219.2510712,33.92674329,6.045592267,97.42746717,94.80021391,7.615088491,1098.824727
9/3/2003,47.71388889,-125.2277778,9/3/2007,47.711712,-125.221122,779.3601149,34.24879404,4.017790258,50.00183426,48.50758691,7.564892291,1179.266806
9/3/2003,47.65944444,-125.1563889,9/3/2007,47.657658,-125.168317,637.755651,34.18527486,4.547972855,63.53794531,61.68506509,7.581899264,1144.971983
9/4/2003,48.095,-125.8552778,9/4/2007,48.09009,-125.854785,850.6552819,34.27893621,3.868438618,50.96898638,49.42811863,7.567465424,1162.871269
9/4/2003,47.93666667,-125.7483333,9/4/2007,47.927928,-125.749175,928.187583,34.31704478,3.751091013,46.15101754,44.73843791,7.561996015,1173.103159
9/4/2003,47.76916667,-125.7058333,9/4/2007,47.765766,-125.69637,1125.605809,34.36655305,3.187696671,43.80817405,42.42566855,7.555668691,1160.972102
9/5/2003,48.34388889,-125.0066667,9/5/2007,48.342342,-125.009901,229.8242558,33.97323028,6.064949648,116.5933572,113.439994,7.633379656,1038.743011
9/5/2003,48.32916667,-125.3244444,9/5/2007,48.324324,-125.326733,110.1977406,33.57435703,6.572687498,135.0922338,131.5580396,7.698069462,904.1632447
9/5/2003,48.2275,-125.1786111,9/5/2007,48.234234,-125.168317,180.3192709,33.90886931,6.15942048,120.8258421,117.5914584,7.64195984,1021.630728
9/6/2003,48.16055556,-124.895,9/6/2007,48.162162,-124.90429,82.8729169,33.57619957,6.547064953,120.9973999,117.8461854,7.641113804,1039.237234
9/6/2003,48.0925,-125.0327778,9/6/2007,48.09009,-125.036304,257.4441802,33.96902418,6.083347903,106.8330593,103.9313892,7.620762281,1073.662216
9/6/2003,48.15611111,-125.1158333,9/6/2007,48.162162,-125.115512,209.1067735,33.98661791,5.994911461,107.8244596,104.9159905,7.625607325,1065.457976
9/6/2003,47.99777778,-124.9575,9/6/2007,48,-124.957096,98.67789075,33.67765817,6.452324255,110.9455259,108.0383772,7.611792706,1114.600832
9/7/2003,48.00277778,-125.2280556,9/7/2007,48,-125.221122,160.5772496,33.86431083,6.288856018,107.9280612,105.0534792,7.629497046,1065.205836
9/7/2003,48.04388889,-125.1322222,9/7/2007,48.036036,-125.141914,140.5040772,33.8217408,6.300452158,109.7967764,106.8857022,7.626128159,1074.434294
9/7/2003,48.07694444,-125.3247222,9/7/2007,48.072072,-125.326733,221.4566003,34.12398217,5.524945929,92.15492942,89.64949328,7.62270934,1079.222698
9/7/2003,48.11388889,-125.6038889,9/7/2007,48.108108,-125.590759,153.7521801,33.46176035,6.751220813,148.18469,144.2956365,7.731326943,828.2980003
9/8/2003,47.29555556,-124.8802778,9/8/2007,47.297297,-124.877888,383.592644,34.13090888,5.749391446,74.21830767,72.14973629,7.594812283,1147.750496
9/8/2003,47.2925,-124.7641667,9/8/2007,47.297297,-124.772277,209.5219691,33.9076066,6.206205888,112.9954876,109.9574101,7.64935049,1009.709424
9/8/2003,47.02916667,-124.6841667,9/8/2007,47.027027,-124.693069,106.9809742,33.4533124,6.787061393,129.9323326,126.550245,7.66002994,989.6540051
9/12/2003,46.59055556,-124.6869444,9/12/2007,46.594595,-124.693069,705.8809132,34.22413765,4.576793216,68.53430549,66.51378821,7.591546406,1109.59261
9/12/2003,46.43222222,-124.6327778,9/12/2007,46.432432,-124.640264,956.9362264,34.30467692,3.559079636,51.76657798,50.17505433,7.572228774,1134.162404
9/12/2003,46.15166667,-124.7666667,9/12/2007,46.144144,-124.772277,739.1115186,34.23361813,4.301632587,55.6320144,53.9816862,7.578166402,1149.589909
9/13/2003,46.0475,-124.83,9/13/2007,46.054054,-124.825083,433.6341487,34.10824034,5.686465667,71.80301649,69.78676643,7.595753906,1139.25267
9/13/2003,46.07472222,-124.7155556,9/13/2007,46.072072,-124.719472,327.4763849,34.05274942,6.203543232,95.37166171,92.74772769,7.629723482,1054.135963
9/13/2003,45.95111111,-124.3652778,9/13/2007,45.945946,-124.376238,139.4742929,33.87614068,6.567577389,94.45614494,91.95157391,7.578595099,1208.544192
9/13/2003,45.79111111,-124.525,9/13/2007,45.783784,-124.534653,180.3755795,33.94977166,6.359100398,95.71197917,93.14924499,7.611004162,1116.821162
9/14/2003,45.72277778,-124.3047222,9/14/2007,45.72973,-124.29703,140.0974161,33.85408787,6.584422247,92.69811266,90.24165907,7.596213708,1163.274552
9/14/2003,45.59361111,-124.7747222,9/14/2007,45.585586,-124.772277,588.2625156,34.16740517,5.042403557,67.07398259,65.13725194,7.589790075,1131.852531
9/14/2003,45.36972222,-124.7119444,9/14/2007,45.369369,-124.719472,490.5444675,34.15829117,5.381298729,72.4683674,70.41007694,7.596298889,1124.478839
9/14/2003,45.29694444,-124.5663889,9/14/2007,45.297297,-124.561056,447.7587742,34.108952,5.571205098,76.25835618,74.11116484,7.601797472,1114.144156
9/14/2003,45.09472222,-124.2597222,9/14/2007,45.099099,-124.270627,171.8514477,33.89830112,6.551702559,90.01287469,87.6117452,7.601802575,1145.583462
9/15/2003,45.1375,-124.51,9/15/2007,45.135135,-124.508251,361.4869326,34.04059961,6.007133152,81.9864925,79.71737857,7.603019877,1121.057332
9/15/2003,45.12972222,-124.7266667,9/15/2007,45.135135,-124.719472,445.1906468,34.09192397,5.462350272,73.16772799,71.10833536,7.599074333,1123.227965
9/15/2003,45.09027778,-124.7072222,9/15/2007,45.099099,-124.719472,364.0647013,34.04629894,5.733991022,80.59424114,78.35968191,7.609874281,1103.00875
9/15/2003,44.95444444,-125.0286111,9/15/2007,44.954955,-125.036304,1059.856383,34.36184007,3.372308757,44.53777621,43.14594368,7.564228732,1150.611514
9/15/2003,44.60638889,-125.0972222,9/15/2007,44.612613,-125.089109,968.7252414,34.31730106,3.637961,50.19853661,48.65267093,7.572167649,1136.269151
9/16/2003,44.93166667,-124.4827778,9/16/2007,44.936937,-124.481848,315.470622,34.01544783,6.262821513,93.39651377,90.83512208,7.623841417,1069.159027
9/16/2003,44.69694444,-124.4205556,9/16/2007,44.702703,-124.429043,109.1530913,33.74251262,7.005002373,94.73868032,92.25403159,7.558940488,1274.792916
9/16/2003,44.51083333,-124.2463889,9/16/2007,44.504505,-124.244224,70.64629437,33.78772705,6.906231085,93.5471859,91.10518792,7.583426344,1208.261065
9/16/2003,44.33277778,-124.3083333,9/16/2007,44.324324,-124.29703,71.48516569,33.83592549,6.877957521,86.22676329,83.9721222,7.561981461,1272.888981
9/16/2003,43.93722222,-124.2883333,9/16/2007,43.945946,-124.29703,100.2957166,33.86302892,7.146343323,81.99297471,79.8399431,7.531690244,1363.017276
9/17/2003,44.12166667,-124.9925,9/17/2007,44.126126,-124.983498,422.4965612,34.10109099,6.119578747,70.37151935,68.4031032,7.584232681,1169.225489
9/17/2003,44.45166667,-124.8930556,9/17/2007,44.45045,-124.90429,429.548419,34.07546017,6.22047995,83.42974047,81.09617772,7.603359559,1113.791298
9/17/2003,43.63,-125.0497222,9/17/2007,43.621622,-125.062706,951.0964054,34.33056454,3.781451144,40.8095065,39.55615745,7.558733805,1184.154769
9/17/2003,43.44305556,-124.8766667,9/17/2007,43.441441,-124.877888,616.2147995,34.16490702,5.028368166,51.83335885,50.3304592,7.572364573,1182.908859
9/18/2003,43.7125,-124.6427778,9/18/2007,43.711712,-124.640264,354.7035153,34.06778219,6.677005866,76.68196852,74.56707651,7.588060497,1166.399086
9/24/2003,43.27361111,-124.7036111,9/24/2007,43.279279,-124.693069,253.5469032,34.05471039,7.175455373,90.07544882,87.63764663,7.618514691,1095.906456
9/24/2003,43.25666667,-124.9516667,9/24/2007,43.261261,-124.957096,929.8291331,34.34042406,3.815648297,41.59538416,40.32158654,7.560018458,1179.353643
9/24/2003,42.94194444,-124.8416667,9/24/2007,42.936937,-124.851485,195.8510691,34.02027694,7.160593562,92.10851323,89.64090647,7.624350113,1084.653417
9/25/2003,42.88,-124.8944444,9/25/2007,42.882883,-124.90429,414.6218091,34.06636351,6.112216205,64.52607831,62.72497141,7.579586662,1183.625871
9/25/2003,42.86916667,-124.8263889,9/25/2007,42.864865,-124.825083,283.4845349,34.0264668,6.872747619,84.12765234,81.83819745,7.608378968,1116.916934
9/25/2003,42.70138889,-124.6794444,9/25/2007,42.702703,-124.666667,151.2010364,33.99300224,7.557510053,103.8751746,101.1202601,7.645379217,1036.564317
9/27/2003,42.59111111,-124.7122222,9/27/2007,42.594595,-124.719472,264.1807198,34.01188205,7.317877985,96.82645598,94.20648347,7.630244443,1061.729319
9/27/2003,42.35888889,-124.6719444,9/27/2007,42.36036,-124.666667,159.9552862,34.00630205,7.469887054,100.9027189,98.22058036,7.66362733,989.8891791
6/24/2003,46.15666667,-124.5155556,6/24/2007,46.162162,-124.508251,137.9504717,33.72308501,6.918638993,126.4576713,123.1256168,7.68035994,948.7097394
6/24/2003,46.50388889,-124.7325,6/24/2007,46.504505,-124.719472,617.3941313,34.2005799,4.630724895,65.12234068,63.22891786,7.597989377,1107.940544
6/24/2003,46.755,-124.5427778,6/24/2007,46.756757,-124.534653,101.7878074,33.5198131,6.973056352,101.2519672,98.61612497,7.557363674,1278.720672
6/25/2003,47.60194444,-124.8155556,6/25/2007,47.603604,-124.825083,102.8008081,33.41750058,6.801849683,134.7488429,131.2476992,7.676650413,955.7515037
6/25/2003,47.67138889,-125.06,6/25/2007,47.675676,-125.062706,203.288816,33.86679589,6.189033082,112.6986856,109.674405,7.66248095,982.878729
6/25/2003,47.64722222,-124.9655556,6/25/2007,47.63964,-124.957096,139.260783,33.4454288,6.819889136,135.5116888,131.9665958,7.68988481,923.2639917
6/26/2003,48.43861111,-124.8508333,6/26/2007,48.432432,-124.851485,321.7467876,33.92008851,6.355576843,137.0384126,133.2876734,7.669822472,939.7762774
6/26/2003,48.4,-125.1638889,6/26/2007,48.396396,-125.168317,163.6556953,33.87862375,6.458159478,137.5471819,133.8833636,7.662720284,970.7428867
6/26/2003,48.30666667,-125.2780556,6/26/2007,48.306306,-125.273927,161.8807999,33.83007171,6.482336577,132.9082636,129.374226,7.670696363,958.3961535
6/26/2003,48.26416667,-125.1308333,6/26/2007,48.27027,-125.141914,159.3603121,33.76730087,6.518818019,139.9208782,136.2091474,7.688227173,918.1127647
6/27/2003,48.0775,-124.9216667,6/27/2007,48.072072,-124.930693,85.68091834,33.45243302,6.826538348,135.9211615,132.3966443,7.699995541,906.6457283
6/27/2003,48.16138889,-124.9397222,6/27/2007,48.162162,-124.930693,112.1093246,33.52379691,6.655649914,139.945377,136.2902287,7.710242177,879.6367138
6/27/2003,48.02666667,-125.0519444,6/27/2007,48.018018,-125.062706,122.3983587,33.56588611,6.720529382,130.6974609,127.274537,7.685740702,935.0609451
6/28/2003,47.96611111,-125.3530556,6/28/2007,47.963964,-125.353135,632.0591361,34.19867242,4.517580746,74.99185406,72.80579944,7.605527301,1076.399793
6/28/2003,47.91111111,-125.5563889,6/28/2007,47.90991,-125.564356,377.5708599,34.15467392,5.626733116,93.21159684,90.6129996,7.626059398,1054.673026
6/29/2003,48.15972222,-125.3802778,6/29/2007,48.162162,-125.379538,111.582409,33.61909546,6.5911392,130.7840044,127.3576088,7.665934159,976.6187718
6/29/2003,48.14027778,-125.3147222,6/29/2007,48.144144,-125.326733,124.4499087,33.71154209,6.582674076,130.2491032,126.8202487,7.669329313,968.0077594
6/29/2003,47.90611111,-124.9147222,6/29/2007,47.90991,-124.90429,89.87083001,33.34165456,6.924708134,141.6921905,138.0289204,7.706279468,890.7687663
6/30/2003,47.77555556,-124.91,6/30/2007,47.783784,-124.90429,99.73902587,33.21958876,7.066927295,144.8678296,141.1320875,7.705173072,891.9659835
6/30/2003,47.61027778,-125.4308333,6/30/2007,47.603604,-125.432343,934.7733501,34.30905529,3.57428158,47.86917786,46.40196792,7.563072296,1163.391227
6/30/2003,47.73888889,-125.5208333,6/30/2007,47.747748,-125.511551,958.3422558,34.32329104,3.539150176,44.70023255,43.32495679,7.558378333,1176.979629
6/30/2003,47.68277778,-125.5080556,6/30/2007,47.675676,-125.511551,1103.653603,34.36154517,3.341893484,44.81854946,43.40934241,7.552741888,1170.25988
7/1/2003,47.22555556,-124.6294444,7/1/2007,47.225225,-124.640264,89.07669358,33.29390543,6.9738127,133.4718807,130.027012,7.662884192,989.1115279
7/1/2003,46.96527778,-124.8605556,7/1/2007,46.972973,-124.851485,175.2573309,33.79259833,6.423865798,114.1580674,111.1182765,7.657581725,997.3995242
7/5/2003,46.34694444,-124.6713889,7/5/2007,46.342342,-124.666667,656.9975234,34.24695856,4.839856206,64.54881113,62.66037727,7.585660903,1138.083221
7/5/2003,46.63722222,-125.0430556,7/5/2007,46.630631,-125.036304,1072.391489,34.36633479,3.42973955,47.00353293,45.53225215,7.566914503,1139.271896
7/5/2003,46.76166667,-125.0783333,7/5/2007,46.756757,-125.089109,777.6821844,34.26401398,4.060971966,50.95239904,49.42980757,7.575641453,1153.674983
7/6/2003,46.22555556,-124.3644444,7/6/2007,46.234234,-124.376238,138.551465,33.86877095,6.746614801,115.8141667,112.7470985,7.642598216,1037.562715
7/6/2003,46.26083333,-124.7088889,7/6/2007,46.252252,-124.719472,910.6337419,34.28521759,3.82449031,54.17602184,52.52366789,7.576485735,1128.433778
7/6/2003,46.01416667,-124.6577778,7/6/2007,46.018018,-124.666667,193.4504968,33.75479564,6.697597797,114.3252831,111.2793255,7.659018689,994.5296848
7/6/2003,45.92222222,-124.1588889,7/6/2007,45.927928,-124.165017,89.98055468,33.6469688,7.082874277,78.73996396,76.68790057,7.495381801,1488.861936
7/7/2003,45.82527778,-124.8033333,7/7/2007,45.81982,-124.79868,735.5846868,34.21987208,4.104471164,52.96228565,51.39129139,7.579619169,1146.63034
7/7/2003,45.60055556,-124.3155556,7/7/2007,45.603604,-124.323432,158.0772028,33.76423667,6.949035016,94.02740028,91.53907875,7.557960882,1270.916902
7/7/2003,45.43611111,-124.4886111,7/7/2007,45.441441,-124.481848,414.8744875,34.14883319,5.475500689,80.2640693,78.01223832,7.614188203,1082.133752
7/8/2003,45.44972222,-124.8808333,7/8/2007,45.441441,-124.877888,1003.888272,34.34226006,3.570577899,45.85067155,44.4305522,7.567556919,1149.55379
7/8/2003,45.2325,-124.8272222,7/8/2007,45.225225,-124.825083,756.8872992,34.26317332,4.104249385,51.4939648,49.9601345,7.575698453,1155.464961
7/8/2003,45.09333333,-124.9002778,7/8/2007,45.099099,-124.90429,784.4359756,34.28490747,4.046713504,49.01524691,47.54827911,7.571872294,1164.24631
7/8/2003,44.96416667,-124.7919444,7/8/2007,44.972973,-124.79868,629.6221979,34.19289259,4.52493754,59.08633518,57.36489943,7.58684961,1137.548705
7/8/2003,44.81111111,-124.8366667,7/8/2007,44.810811,-124.825083,364.1243162,34.13601763,5.948884011,92.51074149,89.94203844,7.634377421,1037.590149
7/9/2003,45.29972222,-124.3833333,7/9/2007,45.297297,-124.376238,312.2580049,34.05287682,6.276371872,99.54321887,96.8120504,7.642103022,1022.160082
7/9/2003,45.10138889,-124.3875,7/9/2007,45.099099,-124.376238,287.5438312,34.07900463,6.28816331,102.701856,99.89319549,7.64788113,1009.799841
7/9/2003,44.88166667,-124.185,7/9/2007,44.882883,-124.191419,95.44466199,33.72212432,6.946564049,118.6801531,115.5756135,7.661097235,998.9574178
7/9/2003,44.755,-124.8547222,7/9/2007,44.756757,-124.851485,561.4025543,34.17988829,5.199853273,83.8811636,81.46974517,7.621652602,1045.30902
7/10/2003,44.42805556,-124.9716667,7/10/2007,44.432432,-124.983498,744.9686685,34.25484727,4.195789384,53.87670044,52.27557279,7.582151633,1140.222336
7/10/2003,44.56777778,-124.6016667,7/10/2007,44.576577,-124.613861,199.4047389,33.95290466,6.745520282,105.8646066,103.0262813,7.643435825,1032.554071
7/10/2003,44.35083333,-124.6008333,7/10/2007,44.342342,-124.613861,93.2197471,33.62638807,7.142540182,133.7889503,130.3035876,7.694647342,919.2388496
7/10/2003,44.18777778,-124.3030556,7/10/2007,44.18018,-124.29703,78.89736049,33.88209889,7.031942537,79.18986546,77.11551607,7.543987176,1330.206387
7/11/2003,43.91805556,-124.7455556,7/11/2007,43.90991,-124.745875,201.6170945,34.07108159,6.866421501,73.85820762,71.87198737,7.596393076,1163.764141
7/11/2003,43.76861111,-124.8175,7/11/2007,43.765766,-124.825083,606.6716157,34.19545898,4.9830408,44.55317892,43.26195523,7.561147799,1216.697275
7/11/2003,43.59777778,-124.7822222,7/11/2007,43.603604,-124.772277,644.6946811,34.19245213,4.703871345,43.92822699,42.64649305,7.563093427,1206.025566
7/11/2003,43.60916667,-124.5711111,7/11/2007,43.603604,-124.561056,219.7402899,33.97623301,7.050211344,83.44601735,81.20330655,7.602176835,1142.317593
7/15/2003,43.37805556,-124.7805556,7/15/2007,43.369369,-124.772277,605.0493612,34.17478739,5.141015546,49.58533114,48.15033249,7.568693337,1192.163779
7/15/2003,43.08944444,-124.8686111,7/15/2007,43.081081,-124.877888,374.7336602,34.16011364,7.246207512,66.77792866,64.9310413,7.587124872,1173.080526
7/15/2003,42.89694444,-124.7216667,7/15/2007,42.900901,-124.719472,133.3807568,33.94930675,7.326736398,119.5687004,116.4069708,7.686447546,937.4570961
7/15/2003,42.97583333,-124.7244444,7/15/2007,42.972973,-124.719472,142.7665478,33.98042055,7.72113518,115.1537431,112.1076308,7.636587841,1060.749873
7/16/2003,43.04388889,-124.7194444,7/16/2007,43.045045,-124.719472,162.9060067,33.98126182,7.574202439,104.0649296,101.3008333,7.623908822,1090.954663
7/16/2003,43.04472222,-125.0025,7/16/2007,43.045045,-125.009901,1019.344421,34.37293824,4.023916439,20.5607665,19.92321833,7.524366557,1280.276352
7/16/2003,42.99527778,-124.8638889,7/16/2007,42.990991,-124.851485,216.4638359,33.98293955,7.365178915,107.0573169,104.1856308,7.658458818,995.6572679
7/16/2003,42.89666667,-124.8311111,7/16/2007,42.900901,-124.825083,226.3476272,34.0669312,7.51379934,95.95043096,93.36856594,7.642771027,1035.389994
7/17/2003,42.78,-124.7191667,7/17/2007,42.774775,-124.719472,197.707864,33.98667071,7.289287048,99.17219994,96.51877442,7.647960619,1023.444171
7/17/2003,42.69305556,-124.8619444,7/17/2007,42.684685,-124.851485,605.5771978,34.19838988,5.376464569,35.45751541,34.43170031,7.548223918,1254.251551
7/17/2003,42.61083333,-124.6841667,7/17/2007,42.612613,-124.693069,222.1894873,33.9701568,7.075284974,98.41423529,95.76902116,7.647543147,1020.451562
7/17/2003,42.45861111,-124.8108333,7/17/2007,42.45045,-124.79868,390.7784958,34.08126098,6.410987546,62.67439253,60.93324501,7.571080333,1209.139036
7/18/2003,42.38972222,-124.8663889,7/18/2007,42.396396,-124.877888,1307.502032,34.42964519,3.107793228,16.6608386,16.12116829,7.525560567,1233.302559
7/18/2003,42.26805556,-124.835,7/18/2007,42.27027,-124.825083,602.3036777,34.18072436,5.297123737,28.21992022,27.40400399,7.515078202,1356.758803
7/18/2003,42.27111111,-124.72,7/18/2007,42.27027,-124.719472,490.3954415,34.10314911,5.729414565,50.09707776,48.67848118,7.544609007,1273.18238
7/18/2003,42.13638889,-124.5244444,7/18/2007,42.144144,-124.534653,154.0922689,33.98464463,7.614840427,111.1198157,108.1729512,7.686590466,936.4362228
7/19/2003,42.10694444,-124.6683333,7/19/2007,42.108108,-124.666667,522.7109164,34.15299853,5.834404383,50.65951846,49.21674722,7.553502103,1242.601426
9/1/2003,46.43916667,-124.6411111,9/1/2007,46.432432,-124.640264,956.9350517,34.28821871,3.474467726,51.5342992,49.95004946,7.574350052,1128.389869
9/1/2003,46.61583333,-125.0197222,9/1/2007,46.612613,-125.009901,1210.360822,34.41017069,3.099269323,43.86007071,42.45813479,7.560440359,1140.174275
9/2/2003,46.73583333,-125.1633333,9/2/2007,46.738739,-125.168317,922.2033917,34.31723941,3.742787447,46.93699698,45.5015277,7.566381992,1161.914183
9/2/2003,47.34027778,-124.8919444,9/2/2007,47.333333,-124.90429,796.6452397,34.27635089,4.154522319,58.0851212,56.34471034,7.579017822,1137.431041
9/2/2003,47.29111111,-124.8544444,9/2/2007,47.297297,-124.851485,298.7529907,34.01636982,5.759385449,87.44368484,85.04631088,7.618639897,1087.172899
9/3/2003,47.55,-125.2563889,9/3/2007,47.54955,-125.247525,713.1106012,34.22029872,4.357316588,55.52698222,53.8869349,7.573309525,1164.76113
9/3/2003,47.61111111,-125.3608333,9/3/2007,47.603604,-125.353135,874.1991802,34.29344151,3.820936027,47.30549544,45.86980607,7.561205696,1178.381853
9/3/2003,47.68444444,-125.4677778,9/3/2007,47.675676,-125.458746,1084.129834,34.36602835,3.296027425,43.81191835,42.43765847,7.553499622,1171.644231
9/3/2003,47.70805556,-125.2988889,9/3/2007,47.711712,-125.30033,911.9462281,34.30895714,3.673061334,45.39247639,44.00615774,7.556566039,1186.160992
9/3/2003,47.84861111,-125.3841667,9/3/2007,47.855856,-125.379538,907.9069422,34.3077931,3.794083915,51.43228002,49.8631568,7.563699408,1162.605152
9/3/2003,47.91138889,-125.5088889,9/3/2007,47.90991,-125.511551,505.4962904,34.16155321,5.317401298,81.89118403,79.55908524,7.596810468,1116.113753
9/4/2003,47.93361111,-125.5833333,9/4/2007,47.927928,-125.590759,281.4149699,34.01171498,5.968841479,100.6408459,97.89221875,7.631447786,1050.338108
9/4/2003,48.01,-125.3872222,9/4/2007,48.018018,-125.379538,418.3563625,34.12059116,5.598743,90.80096947,88.25546802,7.607212465,1096.210558
9/4/2003,47.99861111,-125.4241667,9/4/2007,48,-125.432343,282.4370979,34.0554396,5.741424323,98.5895977,95.89063176,7.607938859,1104.978295
9/5/2003,47.97472222,-125.2116667,9/5/2007,47.981982,-125.221122,161.1395502,33.85320633,6.23490186,108.146945,105.2664382,7.630182517,1062.932686
9/5/2003,48.15055556,-125.2875,9/5/2007,48.144144,-125.30033,148.5544595,33.66011485,6.496899247,124.0042728,120.7302274,7.648776998,1010.970985
9/5/2003,48.13583333,-125.0633333,9/5/2007,48.144144,-125.062706,201.596861,33.98615521,5.965295531,104.7226172,101.9008993,7.623055166,1074.663496
9/6/2003,48.38194444,-124.9230556,9/6/2007,48.378378,-124.930693,171.9182604,33.89423037,6.187413017,120.3492365,117.13375,7.64158907,1024.247068
9/6/2003,48.26055556,-124.9486111,9/6/2007,48.252252,-124.957096,189.4625893,33.92082431,6.093671514,109.0455184,106.120208,7.624455991,1070.831493
9/6/2003,48.26972222,-124.9044444,9/6/2007,48.27027,-124.90429,109.1903259,33.65187519,6.477742632,118.3213425,115.2183049,7.638954971,1042.614156
9/6/2003,48.14527778,-124.9213889,9/6/2007,48.144144,-124.930693,106.0579262,33.70059469,6.389911253,115.652067,112.6152162,7.631557857,1061.508736
9/6/2003,48.01666667,-124.89,9/6/2007,48.018018,-124.877888,60.97312224,33.44310271,6.760192905,131.4252811,128.0316031,7.660088395,992.7840222
9/6/2003,47.86277778,-124.9597222,9/6/2007,47.855856,-124.957096,107.1192804,33.64039781,6.49465897,118.9314377,115.8145721,7.647616107,1023.014887
9/7/2003,47.75138889,-124.8616667,9/7/2007,47.747748,-124.851485,93.29441001,33.59315694,6.592033443,126.8990853,123.5871289,7.664799139,981.1002681
9/7/2003,47.63472222,-125.0688889,9/7/2007,47.63964,-125.062706,194.711385,33.92649551,6.195794284,109.059288,106.1320847,7.647235607,1019.371543
9/7/2003,47.65333333,-124.8541667,9/7/2007,47.657658,-124.851485,101.8166925,33.53217255,6.655100583,129.0652925,125.6988963,7.665715554,977.3771516
9/7/2003,47.47888889,-124.8352778,9/7/2007,47.477477,-124.825083,183.2177634,33.91108344,6.24542096,102.3863578,99.64518273,7.621163217,1086.781392
9/7/2003,47.02611111,-124.8436111,9/7/2007,47.027027,-124.851485,155.5494668,33.43681244,6.753254836,134.3416752,130.8173416,7.682469976,933.1136801
9/8/2003,46.93972222,-124.8316667,9/8/2007,46.936937,-124.825083,281.620886,34.06788098,5.964058082,114.4436228,111.3130548,7.663928807,966.7464631
9/8/2003,46.58305556,-124.4008333,9/8/2007,46.576577,-124.40264,90.31397919,33.54085112,6.802585756,107.9344195,105.1259731,7.591791196,1173.153032
9/12/2003,46.28305556,-124.8458333,9/12/2007,46.288288,-124.851485,796.5101852,34.27310449,4.098023001,53.93211183,52.31595097,7.575047401,1149.643287
9/12/2003,46.11944444,-124.6525,9/12/2007,46.126126,-124.640264,163.9866391,33.66862705,6.708028703,127.0928973,123.731464,7.695308315,909.9537327
9/12/2003,46.13333333,-124.7936111,9/12/2007,46.126126,-124.79868,766.4604324,34.25399182,4.229023173,54.86920131,53.23371657,7.577218429,1148.949486
9/12/2003,46.04361111,-124.9461111,9/12/2007,46.036036,-124.957096,992.388961,34.34745641,3.617313705,45.16389595,43.76735619,7.565304193,1158.297183
9/13/2003,45.84138889,-124.6672222,9/13/2007,45.837838,-124.666667,214.0191481,33.95941886,6.265002926,99.43039192,96.75158691,7.633171548,1055.465563
9/13/2003,46.03138889,-124.3327778,9/13/2007,46.036036,-124.323432,111.085252,33.73633567,6.775318597,94.29341932,91.81724464,7.571096298,1235.356683
9/13/2003,45.73833333,-124.3819444,9/13/2007,45.72973,-124.376238,151.5672961,33.88822837,6.508748718,95.34791834,92.81312747,7.608938363,1126.569553
9/13/2003,45.55972222,-124.1869444,9/13/2007,45.567568,-124.191419,114.5147605,33.73942106,6.831240738,85.43645616,83.19201319,7.536017854,1343.865454
9/14/2003,45.60638889,-124.8213889,9/14/2007,45.603604,-124.825083,1077.434403,34.36751921,3.476528026,43.83738071,42.46446648,7.559397363,1162.482373
9/14/2003,45.36027778,-124.7702778,9/14/2007,45.351351,-124.772277,552.1338356,34.15629135,5.066678336,65.95618083,64.06281273,7.588881443,1138.806401
9/14/2003,45.33694444,-124.5108333,9/14/2007,45.333333,-124.508251,399.0878551,34.08965158,5.707076945,75.12354695,73.0265261,7.597961564,1131.606337
